date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-04-30 03:44:06,HarlemCapital,500Startups,0,5,18,"Check out @kk_goldstein and an awesome lineup with @500Startups on May 7th at 1pm EST about supporting Female Founders during Covid ",,@kk_goldstein @500Startups,,1255704453036081152,https://twitter.com/HarlemCapital/status/1255704453036081152
2020-04-29 15:58:47,HarlemCapital,joshk,0,0,10,"Gems from @joshk “Society raises conformists; people who follow a map. The best founders are non-conformists who create their own map. We look for cartographers, not navigators” “I'm more intrigued when a founder articulated what they don't know, rather than what they do know”",,@joshk,,1255526956646445056,https://twitter.com/HarlemCapital/status/1255526956646445056
2020-04-28 14:37:57,HarlemCapital,,2,7,13,"We are doing a Q&A Session on IG Live Friday at 12pm EST! Join us to hear how we’re approaching investing during COVID and all things HCP. Add us on IG and post your questions below as replies https://instagram.com/harlemcapital",,,,1255144226305699851,https://twitter.com/HarlemCapital/status/1255144226305699851
2020-04-27 14:26:05,HarlemCapital,,0,6,18,"Quote 45: “Embrace the fact that everything is a risk. Nothing is a given. Success can be fantastic, but failure can be just around the corner. You have to have the ability to absorb failure.” Bob Iger It is quite relieving to know you DONT control most things, it frees the mind",,,,1254778849860046848,https://twitter.com/HarlemCapital/status/1254778849860046848
2020-04-23 16:47:34,HarlemCapital,,2,7,15,"We are excited to join @amyspurling, @Sbedrick and the @ComptHQ team as they transform the way businesses manage their perks programs. We will continue to back diverse founders who are bringing game-changing innovations to market during this time https://www.compt.io/compt-raises-1-5-million-led-by-harlem-capital-partners-to-scale-personalized-perk-management-for-businesses",,@amyspurling @sbedrick @ComptHQ,,1253364904255459331,https://twitter.com/HarlemCapital/status/1253364904255459331
2020-04-22 19:46:20,HarlemCapital,VentureBeat,0,1,1,"Good insights from @revelpartner and @VentureBeat on 33 NYC VCs changes on investing during covid. Key findings: - 30% of managers will invest less - 60% believes valuation will drop 20%+ - 51% said in-person meeting is important before investment",,@VentureBeat,,1253047503567704064,https://twitter.com/HarlemCapital/status/1253047503567704064
2020-04-21 15:38:44,HarlemCapital,,0,0,9,"Thank you to our intern @Donna_TheOne for conducting the interviews and to our participants @jomayra_herrera, @faintflex, @Jillwillnyc, Stefanie, Chris and Solomon",,@Donna_TheOne @jomayra_herrera @faintflex @Jillwillnyc,,1252622806648569856,https://twitter.com/HarlemCapital/status/1252622806648569856
2020-04-21 15:34:44,HarlemCapital,,3,41,146,"We distilled 5 key lessons from 6 VCs of color on how to break into venture and THRIVE. 1) You Don’t Know What You Don’t Know 2) Have An Opinion, SHARE IT 3) Follow Your Interests 4) Act Like You’re Already in VC 5) Be Patient, Don’t Give Up",,,,1252621802351853569,https://twitter.com/HarlemCapital/status/1252621802351853569
2020-04-19 21:42:59,HarlemCapital,kchwophy,0,0,0,"We do not as of now",,,,1251989695954812933,https://twitter.com/HarlemCapital/status/1251989695954812933
2020-04-19 15:28:49,HarlemCapital,lolitataub,6,13,65,"Actively deploying 5-7 more deals in 2020 Stage: Seed ($1mm+ Rd) Thesis: women or POC founders (no deep tech, bio, crypto, hardware) Criteria: post product ($6k+ MRR pref) Check: $500k-$1mm for 5-10% Info: deals@harlem.capital",,,,1251895533830094848,https://twitter.com/HarlemCapital/status/1251895533830094848
2020-04-16 20:58:34,HarlemCapital,,0,2,8,"So many gems from @crunchbase in this report on female funding since 2010. There has been progress on deal volume (20%) and closing the median round size gap, but still only 3% of funding went to female only teams. It has 3% or below for 8 of 10 years... http://about.crunchbase.com/wp-content/uploads/2020/03/Funding-To-Female-Founders_Report.pdf",,@crunchbase,,1250891356077203458,https://twitter.com/HarlemCapital/status/1250891356077203458
2020-04-16 02:40:36,HarlemCapital,,0,0,0,"Thanks to those that joined our webinar last week. If you could not attend, below is a recording of our webinar discussing the report and answering questions from the community",,,,1250615042707525633,https://twitter.com/HarlemCapital/status/1250615042707525633
2020-04-16 02:39:22,HarlemCapital,,0,0,0,"15/ Below is a recording of our webinar discussing the report and answering questions from the community https://youtu.be/g5ELGVvRT48",,,,1250614735642427392,https://twitter.com/HarlemCapital/status/1250614735642427392
2020-04-16 01:17:55,HarlemCapital,,0,0,7,"This was so remarkably well said by the CEO of @cartainc. Never easy to deal with layoffs, but providing 3 months salary, cobra until end of the year and accelerated equity is truly someone who understands the value of employees and the times we are in",,@cartainc,,1250594235268636674,https://twitter.com/HarlemCapital/status/1250594235268636674
2020-04-14 15:50:30,HarlemCapital,,0,2,19,"Very cool to have our Partner @hpierrejacques and @jarridvtingle join @HarvardHBS today for the HCP case. It is important to hear the dialogues on this challenge from various perspectives",,@hpierrejacques @jarridvtingle @HarvardHBS,,1250089052772106246,https://twitter.com/HarlemCapital/status/1250089052772106246
2020-04-13 20:04:11,HarlemCapital,BigSisTracey,0,0,1,"That is such an incredible story, thanks for being vulnerable and sharing",,,,1249790507271761920,https://twitter.com/HarlemCapital/status/1249790507271761920
2020-04-13 14:34:56,HarlemCapital,,2,4,23,"Quote 44: “Experience is necessary to become an expert, but not sufficient. Experience is not what happens to you, but how you respond to what happens” Annie Duke What response has helped shaped you and how are you responding now??",,,,1249707647231803396,https://twitter.com/HarlemCapital/status/1249707647231803396
2020-04-10 21:59:28,HarlemCapital,Spinellee,0,0,1,"Thanks for joining!",,,,1248732354476204032,https://twitter.com/HarlemCapital/status/1248732354476204032
2020-04-08 21:52:15,HarlemCapital,,0,0,2,"6/ Thank you to the founders making a difference during these times. Thank you to the medical professionals and essential workers on the front lines. Our thoughts and prayers are with you all ",,,,1248005763110326272,https://twitter.com/HarlemCapital/status/1248005763110326272
2020-04-08 21:50:12,HarlemCapital,,1,0,2,"5/ @GovPredict launched the Coronavirus Resource Center which allows companies and individuals to track and compare every state’s bills and executive orders in response to the coronavirus. This resource is available to everyone",,@GovPredict,,1248005245956841472,https://twitter.com/HarlemCapital/status/1248005245956841472
2020-04-08 21:49:27,HarlemCapital,,1,0,2,"4/ @movinganalytics telehealth services for cardiac rehab have become essential for patients that cannot get to rehab facilities or healthcare systems that have shifted their resources to COVID-19 response",,@movinganalytics,,1248005059369029632,https://twitter.com/HarlemCapital/status/1248005059369029632
2020-04-08 21:46:33,HarlemCapital,,1,0,4,"3/ @ShineText has partnered with @mhas2s to create http://Virusanxiety.com which contains free resources to help you manage any anxiety you might be feeling about COVID-19",,@ShineText @mhas2s,,1248004330084540416,https://twitter.com/HarlemCapital/status/1248004330084540416
2020-04-08 21:45:03,HarlemCapital,,1,0,3,"2/ @GoAuntFlow has shifted its resources from tampons and pads to ship N95 NIOSH-approved masks and FDA-approved masks",,@GoAuntFlow,,1248003952345571329,https://twitter.com/HarlemCapital/status/1248003952345571329
2020-04-08 21:42:33,HarlemCapital,,1,1,2,"We are amazed by our portfolio founders responding in a time of crisis, some highlights below 1/ @Jobble has increased efforts to fulfill the expanding demand of hourly workers to put Americans to work",,@Jobble,,1248003320742055943,https://twitter.com/HarlemCapital/status/1248003320742055943
2020-04-08 21:39:41,HarlemCapital,,1,9,25,"We are open for business! We decided to share how we’re thinking about COVID-19, how our portfolio companies (@Jobble @AuntFlow @Shine @movinganalytics @GovPredict) are responding to the crisis, and some resources for entrepreneurs and investors ",,@Jobble @auntflow @Shine @movinganalytics @GovPredict,,1248002599116210182,https://twitter.com/HarlemCapital/status/1248002599116210182
2020-04-05 23:17:59,HarlemCapital,brittanysachi,0,0,1,"Thanks Brittany for highlighting. We are having a discussion on the report Friday if of interest, like how much you dug into the data!",,,,1246940175340580864,https://twitter.com/HarlemCapital/status/1246940175340580864
2020-04-05 23:08:29,HarlemCapital,,2,10,31,"Webinar Alert: We are hosting a live discussion reviewing our key findings from our recent Female Founder Report on April 10th from 1-145pm EST. Sign-up and reply with questions you have on the report below. Excited for our first live discussion https://www.eventbrite.com/e/harlem-capital-female-founder-report-live-discussion-tickets-101945417488",,,,1246937786667712512,https://twitter.com/HarlemCapital/status/1246937786667712512
2020-04-05 22:54:04,HarlemCapital,brittanysachi,0,2,6,"Thanks for highlighting our Female Founder Report @brittanysachi and @ForbesWomen",,@brittanysachi @ForbesWomen,,1246934155411296258,https://twitter.com/HarlemCapital/status/1246934155411296258
2020-04-05 12:57:49,HarlemCapital,lolitataub,0,0,1,"Thanks for digging in ",,,,1246784104118575107,https://twitter.com/HarlemCapital/status/1246784104118575107
2020-04-04 20:25:29,HarlemCapital,,0,0,4,"Check out these charts The Seed bar continues to rise",,,,1246534378416738304,https://twitter.com/HarlemCapital/status/1246534378416738304
2020-04-04 20:24:38,HarlemCapital,,1,1,13,"Always enjoy the insights from the @Wing_VC Seed and Series A reports. What stood out most were 67% of Seed companies now have revenue compared to 9% in 2010. And they had an average age of 1.7yrs vs 0.5yrs in 2010",,@Wing_VC,,1246534160770109440,https://twitter.com/HarlemCapital/status/1246534160770109440
2020-04-04 19:12:51,HarlemCapital,ColinKeeley,1,20,46,"Great table on e-commerce category trends ",,,,1246516098272505864,https://twitter.com/HarlemCapital/status/1246516098272505864
2020-04-04 18:57:14,HarlemCapital,CatchKristen,1,0,1,"Methodology - “From our 1,700 founders, we sliced the top 200 raises by female founders, which included 13 Black and Latina founders, and combined that data with the next top 100 raises by Black and Latina founders. These 300 women are our Pacesetters”",,,,1246512166494244865,https://twitter.com/HarlemCapital/status/1246512166494244865
2020-04-03 14:53:42,HarlemCapital,,2,7,32,"Quote 43: “If we don’t change, we don’t grow. If we don’t grow, we are not really living. Growth requires a temporary surrender of security” Gail Sheehy We have to be comfortable being Uncomfortable. Many things will change post covid, but will you? How will you grow?",,,,1246088493144723457,https://twitter.com/HarlemCapital/status/1246088493144723457
2020-04-01 02:57:54,HarlemCapital,,0,1,0,"Great 4hr online workshop on April 16th for Per-Series A NYC founders hosted by @ceonyc. Apply below if interested",,@ceonyc,,1245183580311076865,https://twitter.com/HarlemCapital/status/1245183580311076865
2020-03-31 13:56:55,HarlemCapital,,0,3,11,"Subscribe and Share: Today we are releasing our 3rd Road to 1,000 newsletter. Be sure to subscribe and share with others to stay up to date on HCP and top diversity news https://harlem.capital/subscribe",,,,1244987039654821895,https://twitter.com/HarlemCapital/status/1244987039654821895
2020-03-30 23:40:46,HarlemCapital,,2,0,3,"14/ Shout out to the top 10 companies: @creditkarma @KabbageInc @Sunnova_Solar @CommonBond @Sunrun @23andMe @HorizonRoboticz @houzz Top 12 Investors: @NEA @ycombinator @500Startups @GVteam @sequoia @kleinerperkins @KaporCapital @ComcastVentures @a16z @firstround @svangel",,@creditkarma @KabbageInc @Sunnova_Solar @CommonBond @Sunrun @23andMe @HorizonRoboticz @houzz @NEA @ycombinator @500Startups @GVteam @sequoia @kleinerperkins @KaporCapital @ComcastVentures @a16z @firstround @svangel,,1244771581773123586,https://twitter.com/HarlemCapital/status/1244771581773123586
2020-03-30 23:19:59,HarlemCapital,,1,0,2,"13/ You can find the full report on our website with the list of the top 300 female founder raises",,,,1244766351325093888,https://twitter.com/HarlemCapital/status/1244766351325093888
2020-03-30 16:14:08,HarlemCapital,,1,1,5,"12/ In conclusion, the VC ecosystem has become more female-founder friendly, but it’s important to understand these trailblazing leaders not simply as a monolithic group. They are a diverse coalition with varying backgrounds, industries, geographies, and education levels",,,,1244659184366321665,https://twitter.com/HarlemCapital/status/1244659184366321665
2020-03-30 16:13:34,HarlemCapital,,1,1,1,"11/ Out of 805 investors total, the top 12 made 172 investments in 66% of companies. These investors include two accelerators, one angel syndicate, and one corporate venture capital fund, in addition to eight “traditional” VCs",,,,1244659039541264395,https://twitter.com/HarlemCapital/status/1244659039541264395
2020-03-30 16:12:51,HarlemCapital,,1,1,1,"10/ The top 10 largest raises represent 44% of all capital raised by these 300 founders. The top three raises (Credit Karma at $7bn, Kabbage at $2.5bn, and Sunnova at $2.4bn), represent 25% of all capital raised. The skew to a few in venture remains true for female founders",,,,1244658858401976325,https://twitter.com/HarlemCapital/status/1244658858401976325
2020-03-30 16:12:04,HarlemCapital,,1,1,2,"9/ Further, just 10 graduate programs represent 59% of all capital raised by the top 300 female founders. The top graduate programs by company count are Harvard Business School, Harvard University, and Wharton",,,,1244658661366140933,https://twitter.com/HarlemCapital/status/1244658661366140933
2020-03-30 16:11:32,HarlemCapital,,1,1,4,"8/ 25% of female-founded startups are represented by just 8 undergraduate universities. The top three undergraduate institutions by company count are Harvard University, Stanford University, and Cornell University",,,,1244658527131631616,https://twitter.com/HarlemCapital/status/1244658527131631616
2020-03-30 16:10:58,HarlemCapital,,1,1,6,"7/ Notably, graduate degrees are most common among women of color. 46% of Asian American women, 40% of African American female founders, and 26% of Latina women have an MBA, as compared to just 23% of white female founders",,,,1244658386760871937,https://twitter.com/HarlemCapital/status/1244658386760871937
2020-03-30 16:10:15,HarlemCapital,,1,1,3,"6/ 85% held the CEO or founder title and 77% had at least 1 co-founder",,,,1244658204568682500,https://twitter.com/HarlemCapital/status/1244658204568682500
2020-03-30 16:09:46,HarlemCapital,,1,1,2,"5/ 54 founders have raised Seed, but 123 have raised Series B and post-B funding. Also 21% have successfully exited so far, showing significant traction for female founders",,,,1244658081864339456,https://twitter.com/HarlemCapital/status/1244658081864339456
2020-03-30 16:09:10,HarlemCapital,,1,1,3,"4/ There were 28 cities represented with SF and NYC representing 57% of companies and 56% of capital. Medians varied across cities",,,,1244657932152778754,https://twitter.com/HarlemCapital/status/1244657932152778754
2020-03-30 16:08:05,HarlemCapital,,1,1,5,"3/There were 26 different industries represented with the top three being biotech, e-commerce, and software, encompassing 40% of companies. Financial services, biotech, and industrials & energy were top of capital raised at 45%",,,,1244657661905379328,https://twitter.com/HarlemCapital/status/1244657661905379328
2020-03-30 16:05:48,HarlemCapital,,1,1,5,"2/ 300 Pacesetters: We then took a deep dive into the top 200 female founders and top 100 Black and Latina founders to identify key trends by race. Out of the top 300 founders, 52% are white, 16% are Asian, 18% are African American, and 16% are Latina",,,,1244657085876494338,https://twitter.com/HarlemCapital/status/1244657085876494338
2020-03-30 16:04:56,HarlemCapital,,1,1,4,"Key Insights from the report 1/ We analyzed 1,714 female founders from 1,551 companies that raised $56.4bn of VC funding. The average company was founded in 2013 and raised $5.8mm. Over 50% latest funding was a Seed or Series A Round",,,,1244656868909334530,https://twitter.com/HarlemCapital/status/1244656868909334530
2020-03-30 16:01:37,HarlemCapital,,0,1,2,"Excited to share that the report is now live ",,,,1244656033504559104,https://twitter.com/HarlemCapital/status/1244656033504559104
2020-03-30 16:00:23,HarlemCapital,,7,42,125,"Female Founder Alert - The Pacesetters: 300 Female Founders Who Raised $1mm+ in VC Funding ($47.0bn total). Check out our first Female Founder Report in honor of Women’s History Month. Tag female founders we should know https://medium.com/@harlemcapitalpartners/the-pacesetters-300-female-founders-who-raised-1mm-bbbc9f65628",,,,1244655722698280960,https://twitter.com/HarlemCapital/status/1244655722698280960
2020-03-28 16:04:41,HarlemCapital,,6,22,111,"We will be releasing our first Female Founder Report on Monday for Women’s History Month. We analyzed over 1,700 female founders that have raised $1mm+ of venture, totaling $56.4bn. We then took a deep dive on the top 200 plus top 100 Black & Latina founders, our 300 Pacesetters",,,,1243932028824846336,https://twitter.com/HarlemCapital/status/1243932028824846336
2020-03-25 15:56:12,HarlemCapital,,0,1,4,"Continued to be amazed at how our portfolio is responding to these times. Check out @GovPredict's resource center to be up to date on the latest state legislation for COVID-19",,@GovPredict,,1242842730226745347,https://twitter.com/HarlemCapital/status/1242842730226745347
2020-03-24 16:33:52,HarlemCapital,,0,4,49,"Wow just had our 1st annual meeting (call)! Pretty surreal moment given the times, but very grateful to be supported by our LPs and founders ",,,,1242489822507421697,https://twitter.com/HarlemCapital/status/1242489822507421697
2020-03-19 15:03:33,HarlemCapital,,1,9,25,"Quote 42: “Any definition of a successful life must include service to others” Friend In these times, what success or happiness is likely to change for many of us. New priorities will emerge. Just remember that OTHERS will make whatever definition you have GREATER",,,,1240655152182366209,https://twitter.com/HarlemCapital/status/1240655152182366209
2020-03-19 04:30:48,HarlemCapital,,0,3,40,"Thank you to everyone that applied and shared our Summer 2020 internship, applications are now closed. We received our most applications to date at 869. It is truly special to see so many interested in this work. Please bear with us as we review, we will be in touch",,,,1240495918182514688,https://twitter.com/HarlemCapital/status/1240495918182514688
2020-03-18 16:26:43,HarlemCapital,Jobbleapp,0,1,10,"Love to see so many of our portcos stepping up and using their platforms to help others in this tough time",,,,1240313695219179522,https://twitter.com/HarlemCapital/status/1240313695219179522
2020-03-18 01:07:44,HarlemCapital,,0,32,74,"Great resource for Black founders Black American Startup Resource List: 200+ Accelerators, Incubators, Investors, and more https://fi.co/insight/black-american-startup-resource-list-200-accelerators-incubators-investors-and-more?utm_source=Black+Women+Talk+Tech+Monthly+Newsletter&amp;utm_campaign=b528f5adfc-EMAIL_CAMPAIGN_2019_03_18_03_27_COPY_01&amp;utm_medium=email&amp;utm_term=0_367aca9a13-b528f5adfc-130012311",,,,1240082425784471554,https://twitter.com/HarlemCapital/status/1240082425784471554
2020-03-16 14:14:53,HarlemCapital,CollatzConject,0,0,2,"Check out our investment criteria page on website for details ",,,,1239555740525789184,https://twitter.com/HarlemCapital/status/1239555740525789184
2020-03-12 18:55:18,HarlemCapital,,0,11,18,"Less than a week before our REMOTE summer part-time internship application is due on March 18th. If you are an MBA, college student or employee interested in VC, APPLY https://harlem.capital/apply-for-internship",,,,1238176758639276032,https://twitter.com/HarlemCapital/status/1238176758639276032
2020-03-11 16:15:57,HarlemCapital,queenveej,0,0,2,"No apps will reopen closer to the new date once determined",,,,1237774269444247555,https://twitter.com/HarlemCapital/status/1237774269444247555
2020-03-11 16:10:40,HarlemCapital,,0,1,5,"HCP Fam, Given the uncertainty surrounding the COVID-19 virus, we have decided to postpone our MORE EQUITY pitch competition until the fall. Our priority is the health and safety of all participants. Keep an eye out for details in the coming months! We appreciate your support",,,,1237772942425174016,https://twitter.com/HarlemCapital/status/1237772942425174016
2020-03-11 16:10:26,HarlemCapital,,1,0,0,"HCP Fam, Given the uncertainty surrounding the COVID-19 virus, we have decided to postpone our MORE EQUITY pitch competition until the fall. Our priority is the health and safety of all participants. Keep an eye out for details in the coming months! We appreciate your support",,,,1237772881465085952,https://twitter.com/HarlemCapital/status/1237772881465085952
2020-03-11 16:07:45,HarlemCapital,GFMB09,1,0,0,"Just postponed due to COVID-19",,,,1237772207163662338,https://twitter.com/HarlemCapital/status/1237772207163662338
2020-03-11 16:05:27,HarlemCapital,,0,5,34,"HCP Fam, Given the uncertainty surrounding the COVID-19 virus, we have decided to postpone our MORE EQUITY pitch competition until the fall. Our priority is the health and safety of all participants. Keep an eye out for details in the coming months! We appreciate your support",,,,1237771628324552707,https://twitter.com/HarlemCapital/status/1237771628324552707
2020-03-10 22:07:12,HarlemCapital,Suhail,0,2,10,"Great thoughts by a founder who experienced the 08 crisis ",,,,1237500276669644803,https://twitter.com/HarlemCapital/status/1237500276669644803
2020-03-10 13:16:44,HarlemCapital,,1,10,57,"Congrats to our Partners @hpierrejacques and @jarridvtingle on making @CrainsNewYork Rising Stars in Banking &amp; Finance list! Full list --&gt; https://www.crainsnewyork.com/awards/rising-stars-banking-finance-2020",,@hpierrejacques @jarridvtingle @CrainsNewYork,,1237366781263654913,https://twitter.com/HarlemCapital/status/1237366781263654913
2020-03-08 03:22:00,HarlemCapital,raulrosas,0,0,2,"Potentially interested, but have some things we are working on pushing out so couldn't be a focus at moment unfortunately",,,,1236492334772244481,https://twitter.com/HarlemCapital/status/1236492334772244481
2020-03-07 03:43:34,HarlemCapital,BNembot,0,0,0,"US only unfortunately",,,,1236135377536200705,https://twitter.com/HarlemCapital/status/1236135377536200705
2020-03-06 14:50:23,HarlemCapital,,0,7,17,"Quote 41: “We had Everything money can’t buy: love, respect, church and family.” Ray McGuire What are the things that matter to you most? Be sure to put those things first. In times like this with uncertainty in the economy and jobs, those things are what get you through",,,,1235940797545156608,https://twitter.com/HarlemCapital/status/1235940797545156608
2020-03-06 01:03:07,HarlemCapital,,0,4,12,"Good note by @sequoia to their founders on covid-19. We are recommending that our founders have some thought process around various implications. It will likely impact most businesses",,@sequoia,,1235732611072483328,https://twitter.com/HarlemCapital/status/1235732611072483328
2020-03-05 22:18:47,HarlemCapital,,2,22,40,"Application Alerts (Apply or Share): We have two applications due on March 18th Summer 2020 part-time internship https://harlem.capital/apply-for-internship Pitch competition ($40k) https://harlem.capital/pitchcomp",,,,1235691252701683712,https://twitter.com/HarlemCapital/status/1235691252701683712
2020-03-05 15:34:32,HarlemCapital,,0,1,9,"Congrats to @DexaiRobotics @AnthonyTayoun and the team on closing their $5.5mm Seed round with @HyperplaneVC. We are excited to join them on this mission to help solve the growing restaurant labor shortage",,@DexaiRobotics @AnthonyTayoun @HyperplaneVC,,1235589520793448456,https://twitter.com/HarlemCapital/status/1235589520793448456
2020-03-03 18:23:00,HarlemCapital,,0,4,20,"Thank you to everyone that came out to our BHM event at @Facebook last month. We truly enjoyed the conversation and look forward to more discussions to push the mission. Video highlights below @stacyspikes @gabbycazeau @tiffanydockery @DionTech @hpierrejacques @jarridvtingle",,@Facebook @stacyspikes @gabbycazeau @tiffanydockery @DionTech @hpierrejacques @jarridvtingle,,1234907142383132672,https://twitter.com/HarlemCapital/status/1234907142383132672
2020-03-03 17:43:08,HarlemCapital,,2,5,40,"Congratulations to @gabbycazeau on making @HBCUvc's 31 Under 31 list. Great to see others like @faintflex @jaisaminor @meganbytes94 @mercebent and many more",,@gabbycazeau @HBCUvc @faintflex @jaisaminor @meganbytes94 @mercebent,,1234897108043431936,https://twitter.com/HarlemCapital/status/1234897108043431936
